Country ID ,Country ,Year,Imports,Exports,Total (in mn. USD),GDP(country),GDP(India),Distance (in km),Libn,Lang,Bor,y1 ,d1 ,mr1,y2,d2 ,mr2,y3,d3,mr3,y4,d4,mr4,y5,d5,mr5,y6,d6,mr6,y7,d7,mr7,y8,d8,mr8,y9,d9,mr9,y10 ,d10,mr10,sumMR,,MR_final
4,Malaysia,1976,35.74,27.24,62.98,11050.12591,102717,"3,084",0,0,0,519754,"6,752",0.967886862,153940,"3,634",0.838276032,29902.47934,"5,017",0.290081828,11050.12591,"3,084",0.254008258,57732.854,"4,986",0.404946181,1873410,"13,577",1.088212107,64005.62387,"3,498",0.556216943,19213.02269,"2,605",0.380138671,153940,"2,984",0.971799401,37269.15663,"4,485",0.352251578,6.103817862,,5.849809604
4,Malaysia,1977,38.08,204.8,242.88,13139.39788,121487,"3,084",0,0,0,600498,"6,752",1.040354757,174938,"3,634",0.893621042,38446.4876,"5,017",0.32892377,13139.39788,"3,084",0.27698226,69712.4212,"4,986",0.444980395,2081830,"13,577",1.147148833,74188.36351,"3,498",0.5988293,24871.77516,"2,605",0.432511437,174938,"2,984",1.035959946,45808.91566,"4,485",0.390528893,6.589840634,,6.312858374
4,Malaysia,1978,50.85,288.99,339.84,16358.37651,137300,"3,084",0,0,0,740470,"6,752",1.155259128,149541,"3,634",0.826211904,51972.10744,"5,017",0.382430118,16358.37651,"3,084",0.309053967,84177.7486,"4,986",0.488972514,2351600,"13,577",1.219210972,80265.73229,"3,498",0.622874042,23775.83178,"2,605",0.422875052,149541,"2,984",0.957813659,51455.7191,"4,485",0.413899584,6.798600941,,6.489546974
4,Malaysia,1979,61.91,257.02,318.93,21213.67209,152992,"3,084",0,0,0,881345,"6,752",1.260371712,178281,"3,634",0.902119018,66946.90083,"5,017",0.434042407,21213.67209,"3,084",0.351942852,101645,"4,986",0.537314802,2627330,"13,577",1.288707776,111860,"3,498",0.735313524,31225.46322,"2,605",0.484617005,178281,"2,984",1.045811508,51400.18638,"4,485",0.413676177,7.45391678,,7.101973928
4,Malaysia,1980,67.71,341.7,409.41,24488.03344,186325,"3,084",0,0,0,950291,"6,752",1.308741828,191149,"3,634",0.934108498,65398.64676,"5,017",0.428994086,24488.03344,"3,084",0.378130038,122736,"4,986",0.590434569,2857310,"13,577",1.343927427,164542,"3,498",0.891812452,43598.74845,"2,605",0.572639386,191149,"2,984",1.082896378,72482.33737,"4,485",0.491240607,8.022925269,,7.644795231
4,Malaysia,1981,48.02,240.1,288.12,25004.55709,193491,"3,084",0,0,0,800472,"6,752",1.201154153,195866,"3,634",0.945563795,72933.35095,"5,017",0.453033177,25004.55709,"3,084",0.382097157,148204,"4,986",0.648807344,3207040,"13,577",1.423801102,184292,"3,498",0.943818287,49333.42414,"2,605",0.609136796,195866,"2,984",1.096176312,85518.23345,"4,485",0.533589807,8.237177931,,7.855080774
4,Malaysia,1982,52.77557241,258.885864,311.6614364,26804.40182,200715,"3,084",0,0,0,776576,"6,752",1.183089656,205090,"3,634",0.967572575,78358.86634,"5,017",0.469581519,26804.40182,"3,084",0.39561002,178956,"4,986",0.712949759,3343790,"13,577",1.453840068,153239,"3,498",0.860636579,46622.71861,"2,605",0.592165363,205090,"2,984",1.121690724,90158.44931,"4,485",0.547874871,8.305011133,,7.909401114
4,Malaysia,1983,57.32308476,272.0989888,329.4220735,30346.78844,218262,"3,084",0,0,0,770684,"6,752",1.17859297,230687,"3,634",1.026178399,87760.36094,"5,017",0.496953924,30346.78844,"3,084",0.420940383,216089,"4,986",0.783433475,3634040,"13,577",1.515625795,129172,"3,498",0.790167819,42803.32335,"2,605",0.567391662,230687,"2,984",1.189631476,81052.2834,"4,485",0.519470383,8.488386285,,8.067445902
4,Malaysia,1984,66.5869704,442.672221,509.2591914,33943.50572,212158,"3,084",0,0,0,725111,"6,752",1.143215019,259947,"3,634",1.089315574,97510.23599,"5,017",0.523832003,33943.50572,"3,084",0.445187099,260928,"4,986",0.860886975,4037610,"13,577",1.59756788,119625,"3,498",0.760407027,41807.95424,"2,605",0.560755656,259947,"2,984",1.262825348,84853.7,"4,485",0.531512591,8.775505172,,8.330318073
4,Malaysia,1985,59.70692269,403.2905508,462.9974735,31200.1611,232512,"3,084",0,0,0,732535,"6,752",1.149052481,309488,"3,634",1.188593128,101296,"5,017",0.533903874,31200.1611,"3,084",0.426817916,315070,"4,986",0.945996045,4338980,"13,577",1.656116792,103898,"3,498",0.708661338,40603.65023,"2,605",0.552620184,309488,"2,984",1.377916159,85289.49175,"4,485",0.532875714,9.072553632,,8.645735715
4,Malaysia,1986,64.38908346,394.7479019,459.1369854,27734.56264,248986,"3,084",0,0,0,1046260,"6,752",1.373236966,300758,"3,634",1.171709367,116837,"5,017",0.573399253,27734.56264,"3,084",0.40241567,380447,"4,986",1.039520064,4579630,"13,577",1.701423129,86962.01301,"3,498",0.648335703,33943.6121,"2,605",0.505269673,300758,"2,984",1.358343097,79954.07257,"4,485",0.515939121,9.289592044,,8.887176374
4,Malaysia,1987,69.89931721,574.501408,644.4007252,32181.69551,279034,"3,084",0,0,0,1298180,"6,752",1.529653736,272973,"3,634",1.116274886,147948,"5,017",0.645240284,32181.69551,"3,084",0.43347962,459390,"4,986",1.142290495,4855220,"13,577",1.751868861,85695.94176,"3,498",0.643598872,36384.90874,"2,605",0.523124246,272973,"2,984",1.294078829,75929.61758,"4,485",0.502786688,9.582396516,,9.148916897
4,Malaysia,1988,84.49,620.76,705.25,35271.88025,296589,"3,084",0,0,0,1401230,"6,752",1.589206703,312354,"3,634",1.194083903,199591,"5,017",0.749440918,35271.88025,"3,084",0.453814668,554713,"4,986",1.255220335,5236440,"13,577",1.81934559,88256.16207,"3,498",0.65314208,36275.6742,"2,605",0.522338395,312354,"2,984",1.384281522,84300.17448,"4,485",0.529776148,10.15065026,,9.696835595
4,Malaysia,1989,138.888,359.9717149,498.8597149,38848.56763,296042,"3,084",0,0,0,1398970,"6,752",1.587924595,347768,"3,634",1.25995814,246927,"5,017",0.83358754,38848.56763,"3,084",0.476268357,506500,"4,986",1.19943169,5641580,"13,577",1.888415307,95344.35282,"3,498",0.678863773,41464.99591,"2,605",0.558450929,347768,"2,984",1.460648425,94451.4279,"4,485",0.560766974,10.50431573,,10.02804737
4,Malaysia,1990,125.5810734,545.5444676,671.125541,44024.17834,320979,"3,084",0,0,0,1771670,"6,752",1.786969296,360858,"3,634",1.283451544,283368,"5,017",0.892981223,44024.17834,"3,084",0.50700221,516814,"4,986",1.211582326,5963140,"13,577",1.941487681,117630,"3,498",0.75403967,50701.44375,"2,605",0.617524748,360858,"2,984",1.487883936,106141,"4,485",0.594456051,11.07737868,,10.57037647
4,Malaysia,1991,202.752,391.092,593.844,49143.14809,270105,"3,084",0,0,0,1868950,"6,752",1.835373751,383373,"3,634",1.322884931,330649,"5,017",0.964607271,49143.14809,"3,084",0.535668008,517963,"4,986",1.212928395,6158130,"13,577",1.972974912,132223,"3,498",0.799445108,51552.16562,"2,605",0.622683935,383373,"2,984",1.533598403,116622,"4,485",0.623115288,11.42328,,10.88761199
4,Malaysia,1992,221.7553686,534.385621,756.1409896,59167.55016,288208,"3,084",1,0,0,2131570,"6,752",1.960087569,426916,"3,634",1.395990695,355525,"5,017",1.000234884,59167.55016,"3,084",0.587768107,460291,"4,986",1.143410131,6520330,"13,577",2.030167751,137088,"3,498",0.814019608,54239.17189,"2,605",0.638705608,426916,"2,984",1.618348694,128027,"4,485",0.652873362,11.84160641,,11.2538383
4,Malaysia,1993,232.1684902,227.3654542,459.5339443,66894.83703,279296,"3,084",1,0,0,2071320,"6,752",1.932187526,444731,"3,634",1.424820022,392666,"5,017",1.051183592,66894.83703,"3,084",0.624971946,435084,"4,986",1.111660951,6858560,"13,577",2.082157644,132968,"3,498",0.80169415,55625.17025,"2,605",0.646814699,444731,"2,984",1.651770051,158007,"4,485",0.725297747,12.05255833,,11.42758638
4,Malaysia,1994,250.1741557,431.9410494,682.1152051,74478.35696,327276,"3,084",1,0,0,2205070,"6,752",1.993594676,564325,"3,634",1.605003386,463617,"5,017",1.142211689,74478.35696,"3,084",0.659446043,395077,"4,986",1.059318771,7287240,"13,577",2.146241919,135175,"3,498",0.80832002,59305.09398,"2,605",0.667867336,564325,"2,984",1.860653615,176892,"4,485",0.767418493,12.71007595,,12.05062991
4,Malaysia,1995,355.4,769.71,1125.11,88705.3429,360282,"3,084",1,0,0,2585790,"6,752",2.158849168,734548,"3,634",1.831139361,566583,"5,017",1.262695678,88705.3429,"3,084",0.719679468,395537,"4,986",1.05993529,7639750,"13,577",2.197539601,143343,"3,498",0.832383362,65743.66658,"2,605",0.703187537,734548,"2,984",2.122809274,202132,"4,485",0.820343424,13.70856216,,12.9888827
4,Malaysia,1996,457.2541081,933.8979576,1391.152066,100855,392897,"3,084",1,0,0,2497240,"6,752",2.121562431,863747,"3,634",1.985658612,610170,"5,017",1.310365197,100855,"3,084",0.767384353,391725,"4,986",1.054815345,8073120,"13,577",2.259008372,158662,"3,498",0.875732784,73571.234,"2,605",0.743872022,863747,"2,984",2.30194086,227370,"4,485",0.87005107,14.29039105,,13.52300669
4,Malaysia,1997,500.2,1161.05,1661.25,100005,415868,"3,084",1,0,0,2211990,"6,752",1.996720397,961604,"3,634",2.095122584,569755,"5,017",1.266225329,100005,"3,084",0.764143776,404929,"4,986",1.072445509,8577550,"13,577",2.328513529,165964,"3,498",0.89565776,78839.00845,"2,605",0.770042652,961604,"2,984",2.428840615,215749,"4,485",0.847525083,14.46523723,,13.70109346
4,Malaysia,1998,363.75,1501.025,1864.775,72167.49898,421351,"3,084",1,0,0,2238990,"6,752",2.008869623,1029040,"3,634",2.167341945,383331,"5,017",1.038613337,72167.49898,"3,084",0.649135036,270955,"4,986",0.877272224,9062820,"13,577",2.393474549,146775,"3,498",0.84228912,75674.33628,"2,605",0.754429244,1029040,"2,984",2.512563313,95445.54787,"4,485",0.563710341,13.80769873,,13.1585637
4,Malaysia,1999,415.75,1920.1,2335.85,79148.42105,458820,"3,084",1,0,0,2194950,"6,752",1.98901469,1094000,"3,634",2.234703807,497513,"5,017",1.183229914,79148.42105,"3,084",0.679806559,195907,"4,986",0.745951809,9631170,"13,577",2.467383526,161717,"3,498",0.884123602,84445.47311,"2,605",0.796952415,1094000,"2,984",2.590654794,140001,"4,485",0.682721742,14.25454286,,13.5747363
4,Malaysia,2000,567.924999,1388.6,1956.524999,93789.73684,468395,"3,084",1,0,0,1947980,"6,752",1.873777077,1211350,"3,634",2.351506208,576178,"5,017",1.273342575,93789.73684,"3,084",0.740017315,259710,"4,986",0.858875334,10250900,"13,577",2.545529503,189515,"3,498",0.957099173,104337,"2,605",0.885856502,1211350,"2,984",2.726061867,165021,"4,485",0.741221097,14.95328665,,14.21326933
4,Malaysia,2001,778.172732,1127.014811,1905.187543,92783.94737,485441,"3,084",1,0,0,1945790,"6,752",1.872723492,1339400,"3,634",2.472671682,547658,"5,017",1.241428302,92783.94737,"3,084",0.736038693,306602,"4,986",0.933196897,10581900,"13,577",2.586300377,184137,"3,498",0.943421301,103312,"2,605",0.881494463,1339400,"2,984",2.866526976,160447,"4,485",0.730876444,15.26467863,,14.52863993
4,Malaysia,2002,755.452667,1382.446062,2137.898729,100846,514938,"3,084",1,0,0,2078480,"6,752",1.935524173,1470550,"3,634",2.590903308,627246,"5,017",1.328574383,100846,"3,084",0.767350113,345470,"4,986",0.990583214,10929100,"13,577",2.628387156,189606,"3,498",0.957328932,109816,"2,605",0.908818198,1470550,"2,984",3.003590926,195661,"4,485",0.807105485,15.91816589,,15.15081578
4,Malaysia,2003,856.91419,1901.267784,2758.181974,110202,607699,"3,084",1,0,0,2501640,"6,752",2.123430646,1660290,"3,634",2.752981442,702717,"5,017",1.406232576,110202,"3,084",0.802156231,430348,"4,986",1.10559404,11456400,"13,577",2.691046615,215808,"3,498",1.021336649,124346,"2,605",0.967074905,1660290,"2,984",3.1914854,234772,"4,485",0.884099845,16.94543835,,16.14328212
4,Malaysia,2004,970.456745,2177.412459,3147.869204,124749,709149,"3,084",1,0,0,2814350,"6,752",2.252240315,1955350,"3,634",2.987607635,793175,"5,017",1.494002874,124749,"3,084",0.85345919,591017,"4,986",1.295644277,12217200,"13,577",2.778964368,258742,"3,498",1.118326488,147824,"2,605",1.054427391,1955350,"2,984",3.463483626,256837,"4,485",0.92471299,18.22286915,,17.36940996
4,Malaysia,2005,1142.413388,2386.456338,3528.869726,143534,820382,"3,084",1,0,0,2846860,"6,752",2.265211355,2285970,"3,634",3.230327623,934901,"5,017",1.621995841,143534,"3,084",0.91546473,764017,"4,986",1.473117217,13039200,"13,577",2.870930042,328460,"3,498",1.260016959,180617,"2,605",1.165530161,2285970,"2,984",3.744864853,285869,"4,485",0.975577321,19.5230361,,18.60757137
4,Malaysia,2006,1268.697333,4575.010391,5843.707724,162691,940260,"3,084",1,0,0,2994700,"6,752",2.323284185,2752130,"3,634",3.544424909,1053220,"5,017",1.721577083,162691,"3,084",0.974643941,989931,"4,986",1.676826994,13815600,"13,577",2.955166887,376900,"3,498",1.349734084,222117,"2,605",1.292513547,2752130,"2,984",4.10899259,364571,"4,485",1.101714903,21.04887912,,20.07423518
4,Malaysia,2007,2251.767408,5827.375539,8079.142947,193548,1216740,"3,084",1,0,0,3425580,"6,752",2.484807401,3550340,"3,634",4.02574517,1172610,"5,017",1.816534795,193548,"3,084",1.063061933,1299710,"4,986",1.921361237,14474200,"13,577",3.024784376,415965,"3,498",1.417958568,257916,"2,605",1.392782645,3550340,"2,984",4.666979128,432217,"4,485",1.199579642,23.0135949,,21.95053296
4,Malaysia,2008,3145.956499,7561.68638,10707.64288,230814,1198900,"3,084",1,0,0,3745260,"6,752",2.598164598,4594310,"3,634",4.579535771,1047340,"5,017",1.716764679,230814,"3,084",1.160901298,1660850,"4,986",2.171955884,14769900,"13,577",3.05552551,519797,"3,498",1.585083081,315475,"2,605",1.540375771,4594310,"2,984",5.308979322,510229,"4,485",1.303349033,25.02063495,,23.85973365
4,Malaysia,2009,3463.78027,4923.02649,8386.80676,202258,1341890,"3,084",1,0,0,3411260,"6,752",2.479608324,5101700,"3,634",4.825793856,943942,"5,017",1.629819761,202258,"3,084",1.086718542,1222640,"4,986",1.863524447,14478100,"13,577",3.025191855,429098,"3,498",1.440168778,253547,"2,605",1.380935653,5101700,"2,984",5.594462206,539580,"4,485",1.340312557,24.66653598,,23.57981744
4,Malaysia,2010,3551.317354,5997.709569,9549.026923,255017,1675620,"3,084",1,0,0,3399670,"6,752",2.475392417,6087160,"3,634",5.271311324,1144070,"5,017",1.794292422,255017,"3,084",1.220249924,1524920,"4,986",2.081178471,15049000,"13,577",3.08425983,528207,"3,498",1.597854471,289787,"2,605",1.47633071,6087160,"2,984",6.110943164,755094,"4,485",1.585545371,26.6973581,,25.47710818
5,Russian Federation,1970,39.813,40.394,80.207,18625.16765,62422.48306,"4,986",0,0,0,215838,"6,752",0.623719941,92602.97343,"3,634",0.65016528,9005.023184,"5,017",0.159187639,3864.170913,"3,084",0.150207766,18625.16765,"4,986",0.230004265,1073300,"13,577",0.823678445,5377.268848,"3,498",0.161218925,9249.172339,"2,605",0.263751926,92602.97343,"2,984",0.753725749,9150.684932,"4,485",0.174544017,3.990203953,,3.760199688
5,Russian Federation,1971,39.291,41.873,81.164,22489.88994,67350.98802,"4,986",0,0,0,249985,"6,752",0.671247452,99800.95865,"3,634",0.674960976,9903.499928,"5,017",0.166940333,4244.340334,"3,084",0.157423413,22489.88994,"4,986",0.252743188,1164850,"13,577",0.858088612,7184.863276,"3,498",0.186356438,10150.04173,"2,605",0.27629824,99800.95865,"2,984",0.782470985,9333.53636,"4,485",0.176279283,4.20280892,,3.950065732
5,Russian Federation,1972,41.048,40.202,81.25,27156.5421,71463.19383,"4,986",0,0,0,299802,"6,752",0.735094101,113688,"3,634",0.720391568,10862.32788,"5,017",0.174835,5043.268549,"3,084",0.17160118,27156.5421,"4,986",0.27773015,1279110,"13,577",0.899189203,9664.06793,"3,498",0.21613004,11138.65579,"2,605",0.289441364,113688,"2,984",0.835137911,10997.59036,"4,485",0.191349325,4.510899843,,4.233169692
5,Russian Federation,1973,46.054,39.038,85.092,32791.52459,85515.26959,"4,986",0,0,0,398374,"6,752",0.847366261,138544,"3,634",0.79525273,13876.53143,"5,017",0.197609303,7662.996767,"3,084",0.211525896,32791.52459,"4,986",0.3051874,1425380,"13,577",0.949210354,14947.49106,"3,498",0.268793831,12223.56086,"2,605",0.303209688,138544,"2,984",0.921923206,16273.25301,"4,485",0.232763754,5.032842424,,4.727655024
5,Russian Federation,1974,56.738,45.142,101.88,39595.76594,99525.89912,"4,986",0,0,0,445303,"6,752",0.895887517,144182,"3,634",0.811272641,19544.09474,"5,017",0.234517202,9496.074114,"3,084",0.235470372,39595.76594,"4,986",0.335359156,1545240,"13,577",0.988314364,45412.97191,"3,498",0.468516735,13414.13569,"2,605",0.317632953,144182,"2,984",0.940494822,25802.40964,"4,485",0.293094924,5.520560687,,5.18520153
5,Russian Federation,1975,68.034,47.117,115.151,47811.88737,98472.79646,"4,986",0,0,0,490637,"6,752",0.940385281,163432,"3,634",0.863733682,21784.29752,"5,017",0.247593195,9298.800799,"3,084",0.233011682,47811.88737,"4,986",0.368513785,1684900,"13,577",1.032010704,46773.30372,"3,498",0.475482097,14720.67251,"2,605",0.332742312,163432,"2,984",1.001312029,30463.85542,"4,485",0.318471517,5.813256284,,5.444742499
5,Russian Federation,1976,67.199,58.214,125.413,57732.854,102717,"4,986",0,0,0,519754,"6,752",0.967886862,153940,"3,634",0.838276032,29902.47934,"5,017",0.290081828,11050.12591,"3,084",0.254008258,57732.854,"4,986",0.404946181,1873410,"13,577",1.088212107,64005.62387,"3,498",0.556216943,19213.02269,"2,605",0.380138671,153940,"2,984",0.971799401,37269.15663,"4,485",0.352251578,6.103817862,,5.69887168
5,Russian Federation,1977,87.838,66.626,154.464,69712.4212,121487,"4,986",0,0,0,600498,"6,752",1.040354757,174938,"3,634",0.893621042,38446.4876,"5,017",0.32892377,13139.39788,"3,084",0.27698226,69712.4212,"4,986",0.444980395,2081830,"13,577",1.147148833,74188.36351,"3,498",0.5988293,24871.77516,"2,605",0.432511437,174938,"2,984",1.035959946,45808.91566,"4,485",0.390528893,6.589840634,,6.144860238
5,Russian Federation,1978,86.953,62.062,149.015,84177.7486,137300,"4,986",0,0,0,740470,"6,752",1.155259128,149541,"3,634",0.826211904,51972.10744,"5,017",0.382430118,16358.37651,"3,084",0.309053967,84177.7486,"4,986",0.488972514,2351600,"13,577",1.219210972,80265.73229,"3,498",0.622874042,23775.83178,"2,605",0.422875052,149541,"2,984",0.957813659,51455.7191,"4,485",0.413899584,6.798600941,,6.309628427
5,Russian Federation,1979,74.755,67.307,142.062,101645,152992,"4,986",0,0,0,881345,"6,752",1.260371712,178281,"3,634",0.902119018,66946.90083,"5,017",0.434042407,21213.67209,"3,084",0.351942852,101645,"4,986",0.537314802,2627330,"13,577",1.288707776,111860,"3,498",0.735313524,31225.46322,"2,605",0.484617005,178281,"2,984",1.045811508,51400.18638,"4,485",0.413676177,7.45391678,,6.916601978
5,Russian Federation,1980,88.722,67.478,156.2,122736,186325,"4,986",0,0,0,950291,"6,752",1.308741828,191149,"3,634",0.934108498,65398.64676,"5,017",0.428994086,24488.03344,"3,084",0.378130038,122736,"4,986",0.590434569,2857310,"13,577",1.343927427,164542,"3,498",0.891812452,43598.74845,"2,605",0.572639386,191149,"2,984",1.082896378,72482.33737,"4,485",0.491240607,8.022925269,,7.432490699
5,Russian Federation,1981,136.494,69.931,206.425,148204,193491,"4,986",0,0,0,800472,"6,752",1.201154153,195866,"3,634",0.945563795,72933.35095,"5,017",0.453033177,25004.55709,"3,084",0.382097157,148204,"4,986",0.648807344,3207040,"13,577",1.423801102,184292,"3,498",0.943818287,49333.42414,"2,605",0.609136796,195866,"2,984",1.096176312,85518.23345,"4,485",0.533589807,8.237177931,,7.588370587
5,Russian Federation,1982,164.405,82.918,247.323,178956,200715,"4,986",0,0,0,776576,"6,752",1.183089656,205090,"3,634",0.967572575,78358.86634,"5,017",0.469581519,26804.40182,"3,084",0.39561002,178956,"4,986",0.712949759,3343790,"13,577",1.453840068,153239,"3,498",0.860636579,46622.71861,"2,605",0.592165363,205090,"2,984",1.121690724,90158.44931,"4,485",0.547874871,8.305011133,,7.592061375
5,Russian Federation,1983,178.926,101.057,279.983,216089,218262,"4,986",0,0,0,770684,"6,752",1.17859297,230687,"3,634",1.026178399,87760.36094,"5,017",0.496953924,30346.78844,"3,084",0.420940383,216089,"4,986",0.783433475,3634040,"13,577",1.515625795,129172,"3,498",0.790167819,42803.32335,"2,605",0.567391662,230687,"2,984",1.189631476,81052.2834,"4,485",0.519470383,8.488386285,,7.70495281
5,Russian Federation,1984,231.817,121.132,352.949,260928,212158,"4,986",0,0,0,725111,"6,752",1.143215019,259947,"3,634",1.089315574,97510.23599,"5,017",0.523832003,33943.50572,"3,084",0.445187099,260928,"4,986",0.860886975,4037610,"13,577",1.59756788,119625,"3,498",0.760407027,41807.95424,"2,605",0.560755656,259947,"2,984",1.262825348,84853.7,"4,485",0.531512591,8.775505172,,7.914618197
5,Russian Federation,1985,245.387,120.341,365.728,315070,232512,"4,986",0,0,0,732535,"6,752",1.149052481,309488,"3,634",1.188593128,101296,"5,017",0.533903874,31200.1611,"3,084",0.426817916,315070,"4,986",0.945996045,4338980,"13,577",1.656116792,103898,"3,498",0.708661338,40603.65023,"2,605",0.552620184,309488,"2,984",1.377916159,85289.49175,"4,485",0.532875714,9.072553632,,8.126557586
5,Russian Federation,1986,269.406,136.033,405.439,380447,248986,"4,986",0,0,0,1046260,"6,752",1.373236966,300758,"3,634",1.171709367,116837,"5,017",0.573399253,27734.56264,"3,084",0.40241567,380447,"4,986",1.039520064,4579630,"13,577",1.701423129,86962.01301,"3,498",0.648335703,33943.6121,"2,605",0.505269673,300758,"2,984",1.358343097,79954.07257,"4,485",0.515939121,9.289592044,,8.25007198
5,Russian Federation,1987,354.073,148.959,503.032,459390,279034,"4,986",0,0,0,1298180,"6,752",1.529653736,272973,"3,634",1.116274886,147948,"5,017",0.645240284,32181.69551,"3,084",0.43347962,459390,"4,986",1.142290495,4855220,"13,577",1.751868861,85695.94176,"3,498",0.643598872,36384.90874,"2,605",0.523124246,272973,"2,984",1.294078829,75929.61758,"4,485",0.502786688,9.582396516,,8.440106022
5,Russian Federation,1988,407.753,150.432,558.185,554713,296589,"4,986",0,0,0,1401230,"6,752",1.589206703,312354,"3,634",1.194083903,199591,"5,017",0.749440918,35271.88025,"3,084",0.453814668,554713,"4,986",1.255220335,5236440,"13,577",1.81934559,88256.16207,"3,498",0.65314208,36275.6742,"2,605",0.522338395,312354,"2,984",1.384281522,84300.17448,"4,485",0.529776148,10.15065026,,8.895429928
5,Russian Federation,1989,490.491,174.766,665.257,506500,296042,"4,986",0,0,0,1398970,"6,752",1.587924595,347768,"3,634",1.25995814,246927,"5,017",0.83358754,38848.56763,"3,084",0.476268357,506500,"4,986",1.19943169,5641580,"13,577",1.888415307,95344.35282,"3,498",0.678863773,41464.99591,"2,605",0.558450929,347768,"2,984",1.460648425,94451.4279,"4,485",0.560766974,10.50431573,,9.30488404
5,Russian Federation,1990,432.231,1866.343,2298.574,516814,320979,"4,986",0,0,0,1771670,"6,752",1.786969296,360858,"3,634",1.283451544,283368,"5,017",0.892981223,44024.17834,"3,084",0.50700221,516814,"4,986",1.211582326,5963140,"13,577",1.941487681,117630,"3,498",0.75403967,50701.44375,"2,605",0.617524748,360858,"2,984",1.487883936,106141,"4,485",0.594456051,11.07737868,,9.865796358
5,Russian Federation,1991,428.473,184.528,613.001,517963,270105,"4,986",0,0,0,1868950,"6,752",1.835373751,383373,"3,634",1.322884931,330649,"5,017",0.964607271,49143.14809,"3,084",0.535668008,517963,"4,986",1.212928395,6158130,"13,577",1.972974912,132223,"3,498",0.799445108,51552.16562,"2,605",0.622683935,383373,"2,984",1.533598403,116622,"4,485",0.623115288,11.42328,,10.21035161
5,Russian Federation,1992,456.5206714,199.9341921,656.4548636,460291,288208,"4,986",1,0,0,2131570,"6,752",1.960087569,426916,"3,634",1.395990695,355525,"5,017",1.000234884,59167.55016,"3,084",0.587768107,460291,"4,986",1.143410131,6520330,"13,577",2.030167751,137088,"3,498",0.814019608,54239.17189,"2,605",0.638705608,426916,"2,984",1.618348694,128027,"4,485",0.652873362,11.84160641,,10.69819628
5,Russian Federation,1993,556.4308189,267.78,824.2108189,435084,279296,"4,986",1,0,0,2071320,"6,752",1.932187526,444731,"3,634",1.424820022,392666,"5,017",1.051183592,66894.83703,"3,084",0.624971946,435084,"4,986",1.111660951,6858560,"13,577",2.082157644,132968,"3,498",0.80169415,55625.17025,"2,605",0.646814699,444731,"2,984",1.651770051,158007,"4,485",0.725297747,12.05255833,,10.94089738
5,Russian Federation,1994,733.3023752,388.5950334,1121.897409,395077,327276,"4,986",1,0,0,2205070,"6,752",1.993594676,564325,"3,634",1.605003386,463617,"5,017",1.142211689,74478.35696,"3,084",0.659446043,395077,"4,986",1.059318771,7287240,"13,577",2.146241919,135175,"3,498",0.80832002,59305.09398,"2,605",0.667867336,564325,"2,984",1.860653615,176892,"4,485",0.767418493,12.71007595,,11.65075718
5,Russian Federation,1995,1031.32,825.56,1856.88,395537,360282,"4,986",1,0,0,2585790,"6,752",2.158849168,734548,"3,634",1.831139361,566583,"5,017",1.262695678,88705.3429,"3,084",0.719679468,395537,"4,986",1.05993529,7639750,"13,577",2.197539601,143343,"3,498",0.832383362,65743.66658,"2,605",0.703187537,734548,"2,984",2.122809274,202132,"4,485",0.820343424,13.70856216,,12.64862687
5,Russian Federation,1996,777.8948375,631.7921932,1409.687031,391725,392897,"4,986",1,0,0,2497240,"6,752",2.121562431,863747,"3,634",1.985658612,610170,"5,017",1.310365197,100855,"3,084",0.767384353,391725,"4,986",1.054815345,8073120,"13,577",2.259008372,158662,"3,498",0.875732784,73571.234,"2,605",0.743872022,863747,"2,984",2.30194086,227370,"4,485",0.87005107,14.29039105,,13.2355757
5,Russian Federation,1997,917.55,665.75,1583.3,404929,415868,"4,986",1,0,0,2211990,"6,752",1.996720397,961604,"3,634",2.095122584,569755,"5,017",1.266225329,100005,"3,084",0.764143776,404929,"4,986",1.072445509,8577550,"13,577",2.328513529,165964,"3,498",0.89565776,78839.00845,"2,605",0.770042652,961604,"2,984",2.428840615,215749,"4,485",0.847525083,14.46523723,,13.39279173
5,Russian Federation,1998,770.3,578.675,1348.975,270955,421351,"4,986",1,0,0,2238990,"6,752",2.008869623,1029040,"3,634",2.167341945,383331,"5,017",1.038613337,72167.49898,"3,084",0.649135036,270955,"4,986",0.877272224,9062820,"13,577",2.393474549,146775,"3,498",0.84228912,75674.33628,"2,605",0.754429244,1029040,"2,984",2.512563313,95445.54787,"4,485",0.563710341,13.80769873,,12.93042651
5,Russian Federation,1999,888.275,603.775,1492.05,195907,458820,"4,986",1,0,0,2194950,"6,752",1.98901469,1094000,"3,634",2.234703807,497513,"5,017",1.183229914,79148.42105,"3,084",0.679806559,195907,"4,986",0.745951809,9631170,"13,577",2.467383526,161717,"3,498",0.884123602,84445.47311,"2,605",0.796952415,1094000,"2,984",2.590654794,140001,"4,485",0.682721742,14.25454286,,13.50859105
5,Russian Federation,2000,903.724999,544.074999,1447.799998,259710,468395,"4,986",1,0,0,1947980,"6,752",1.873777077,1211350,"3,634",2.351506208,576178,"5,017",1.273342575,93789.73684,"3,084",0.740017315,259710,"4,986",0.858875334,10250900,"13,577",2.545529503,189515,"3,498",0.957099173,104337,"2,605",0.885856502,1211350,"2,984",2.726061867,165021,"4,485",0.741221097,14.95328665,,14.09441132
